,0,1,2
954,0,0,0
955,0,0,11
956,18,0,300
957,664,0,15
958,56,0,0
959,3,0,0
960,97,3,71
961,1445,0,496
962,0,0,0
963,0,0,0
964,0,0,0
965,0,0,0
966,774,0,18
967,0,0,0
968,352,0,277
969,20,0,0
970,52,0,76
971,53,6,825
972,65,84,0
973,2,0,0
974,28822,1024,80
975,14569,279,119
976,9195,27,97
977,5235,29,147
978,8163,2,8337
979,4515,30,6
980,6299,1,0
981,3164,0,4
982,0,0,540
983,0,0,9015
984,0,0,0
985,0,0,0
986,596,18,1169
987,0,0,0
988,0,1,0
989,645,25,73
990,16066,99,24
991,18,5,159
992,3,126,37
993,0,0,0
994,9621,1764,11730
995,0,0,0
996,5053,9,7
997,2450,0,13
998,1241,0,10
999,2805,27,202
1000,5,0,78
1001,896,73,0
1002,242,12,0
1003,3348,203,84
1004,5201,398,21
1005,1619,25,0
1006,17722,1581,4377
1007,1983,261,4422
1008,1012,0,0
1009,610,0,96
1010,0,0,0
1011,0,0,0
1012,0,0,0
1013,18189,409,29
1014,3697,0,21
1015,2015,82,104
1016,0,0,0
1017,0,0,0
1018,4215,0,28
1019,0,0,0
1020,0,0,0
1021,31882,3423,528
1022,13015,565,29
1023,7182,28,6
1024,0,3,19
1025,12,62,120
1026,266,0,0
1027,0,0,0
1028,4275,0,999
1029,2529,139,488
1030,1602,0,146
1031,0,0,0
1032,611,6,0
1033,999,0,0
1034,477,3,1065
1035,0,12,2
1036,3296,5,36
1037,51,4,373
1038,0,60,0
1039,0,0,0
1040,33,100,25
1041,175,0,159
1042,210,0,75
1043,14721,1483,608
1044,5,0,0
1045,4664,66,621
1046,151,0,0
1047,0,0,0
1048,55,1,18
1049,295,0,0
1050,13912,171,172
1051,6586,179,2455
1052,0,0,144
1053,0,0,16
1054,0,0,4
1055,2314,0,0
1056,7847,547,156
1057,42076,1816,2680
1058,455,1,0
1059,1438,0,0
1060,0,0,709
1061,0,0,383
1062,2118,113,0
1063,1,121,16
1064,0,0,0
1065,108180,5463,165
1066,0,0,0
1067,149,0,18
1068,2925,162,520
1069,2543,269,548
1070,0,0,0
1071,0,0,0
1072,0,0,0
1073,161,29,50
1074,0,0,0
1075,3424,163,1354
1076,0,0,0
1077,18293,442,290
1078,430,0,0
1079,109,1,19
1080,70,16,13
1081,0,0,0
1082,16016,505,157
1083,11936,247,437
1084,16150,959,414
1085,30562,4347,2203
1086,3863,934,870
1087,2759,12,4236
1088,86,0,0
1089,80,0,0
1090,122,0,700
1091,500,95,475
1092,3104,224,528
1093,5672,883,924
1094,8743,920,1248
1095,71,0,0
1096,113,0,0
1097,75,0,6
1098,59,19,0
1099,12,2,155
1100,29548,223,559
1101,16189,822,1866
1102,48,0,0
1103,0,0,0
1104,4571,43,656
1105,305,155,146
1106,0,0,0
1107,0,0,0
1108,0,0,111
1109,0,0,0
1110,45,0,0
1111,0,0,0
1112,0,0,0
1113,0,0,59
1114,0,0,0
1115,0,0,0
1116,0,0,12
1117,871,0,10
1118,1371,287,154
1119,2328,2,16
1120,95,0,2
1121,10,0,0
1122,55,13,226
1123,2,1,0
1124,0,0,0
1125,4966,0,5
1126,0,0,35
1127,7150,5176,14332
1128,5,0,0
1129,16,9,65
1130,7362,177,3470
1131,0,0,0
1132,0,1,0
1133,45,0,0
1134,36,0,0
1135,0,0,409
1136,5425,140,124
1137,0,0,1
1138,0,0,0
1139,0,0,0
1140,5,0,2
1141,206,0,0
1142,12723,272,313
1143,13744,346,522
1144,4791,0,41
1145,16,1,100
1146,61,2,0
1147,660,0,3
1148,2996,342,142
1149,107,0,0
1150,0,0,0
1151,10375,21,596
1152,13593,186,68
1153,15440,1029,5939
1154,114,51,37
1155,81,75,0
1156,15558,1699,1028
1157,15,1,4
1158,20,0,0
1159,1809,5,73
1160,583,0,0
1161,0,0,0
1162,0,2,0
1163,0,6,0
1164,112,0,2
1165,0,0,0
1166,6,0,0
1167,323,3,0
1168,0,0,0
1169,0,0,0
1170,11327,25,3
1171,742,40,7
1172,65196,4492,3596
1173,25079,289,78
1174,3007,5,73
1175,176,12,11
1176,587,35,136
1177,1411,0,0
1178,3968,607,280
1179,4303,393,279
1180,377,366,201
1181,20,243,197
1182,0,0,0
1183,17570,173,14
1184,41376,2360,542
