,0,1,2
709,4676,3522,1012
710,5878,8572,8818
711,1870,1978,8487
712,1876,1072,2017
713,9320,12642,3531
714,7619,5453,6766
715,15130,3609,5030
716,4762,2685,4182
717,10098,3525,4025
718,2947,986,6689
719,8499,1815,11037
720,9083,4912,17904
721,2161,3236,2360
722,1722,2186,2453
723,7940,3426,6870
724,3939,4629,8453
725,3134,5877,3914
726,8145,5725,2131
727,2902,4241,3410
728,1614,8234,9241
729,2786,10745,10197
730,2217,4814,5811
731,7477,3564,2182
732,12720,5704,7557
733,5825,6364,5262
734,2809,6554,2532
735,6053,12723,6341
736,3437,6453,7843
737,8875,3338,1406
738,2356,2769,1956
739,4728,1152,1403
740,943,1649,2217
741,1836,3247,1169
742,5345,7507,3882
743,5227,2711,2227
744,8239,7432,1839
745,14474,12890,12345
746,9729,4903,7594
747,54087,7935,16065
748,57868,12565,14563
749,5473,3628,3726
750,3657,3501,4296
751,4856,3797,3940
752,5461,4012,3798
753,3823,8098,4703
754,3960,9270,9051
755,3952,13238,5273
756,8271,8739,7511
757,14224,13343,9403
758,12153,12847,11595
759,4426,4269,4610
760,27498,9186,10781
761,7553,6315,12473
762,7393,3656,2131
763,2637,2543,1024
764,12039,956,2413
765,2858,8666,11010
766,10648,1269,4310
767,2304,2966,1168
768,2120,2840,3358
769,4732,2606,3602
770,557,1148,2138
771,844,2083,3961
772,7505,3785,6395
773,7176,11675,15681
774,12823,2007,2306
775,14168,6049,6703
776,3925,4623,5888
777,10767,9381,10061
778,6937,7073,5855
779,26812,5012,16163
780,881,1699,4061
781,5808,8669,3425
782,12016,3865,5185
783,1141,5045,7804
784,23842,22311,25871
785,8,725,141
786,608,2910,2824
787,328,2375,2490
788,961,2776,2449
789,260,2476,1026
790,1700,6392,4361
791,6732,3304,532
792,2916,1234,1902
793,1906,3467,2934
794,4361,3385,3907
795,2475,1541,1008
796,13619,9980,16905
797,6885,8178,3236
798,4209,3952,3545
799,1959,1480,1905
800,1869,3022,6470
801,6448,2207,758
802,1837,2108,1850
803,35050,7525,4522
804,4847,5747,3036
805,5069,3721,3584
806,6774,3881,7634
807,4264,7078,5038
808,1636,2641,1748
809,4673,3663,2944
810,6726,3796,206
811,2232,5317,7354
812,4486,4401,5944
813,17220,9019,9291
814,1349,6321,9784
815,5391,4649,3436
816,2640,4596,1877
817,11198,46664,21591
818,3550,2316,10648
819,3045,4887,4689
820,7070,4772,4370
821,11575,14736,7900
822,31467,5366,8994
823,2613,9022,6092
824,13812,983,2605
825,1283,1261,1291
826,5116,3070,4644
827,148,1284,1290
828,1260,2397,1948
829,228,1758,2228
830,5547,757,658
831,16210,6277,7017
832,12489,8737,16303
833,104,2522,3524
834,1177,2685,3083
835,289,2685,6388
836,4936,4666,7410
837,2619,2987,5696
838,2969,2771,715
839,534,2365,2004
840,4059,4244,3019
841,9859,9367,17220
842,4857,3290,1294
843,105,4334,6426
844,18281,13572,6102
845,13220,3081,3480
846,4914,2427,1681
847,7830,11128,4657
848,5720,1743,2344
849,1392,2773,752
850,145,765,456
851,2219,3383,3871
852,7331,5004,1851
853,1135,4456,680
854,1619,6772,4308
855,2987,4040,4946
856,4064,15862,5993
857,835,3631,3451
858,6376,13499,12633
859,15063,5169,3971
860,7450,1639,5610
861,1186,2234,3034
862,4869,3652,3291
863,2759,2458,252
864,1832,2310,4341
865,387,2362,1669
866,2013,7469,6374
867,1140,495,1866
868,4662,6154,8646
869,4223,13082,11722
870,9788,5504,3044
871,14513,6308,5772
872,4961,2230,1815
873,3333,2977,920
