,0,1,2
830,5547,1176,239
831,16210,9194,4100
832,12489,19737,5303
833,104,5111,935
834,1177,4975,793
835,289,7647,1426
836,4936,10080,1996
837,2619,7962,721
838,2969,3107,379
839,534,3875,494
840,4059,4810,2453
841,9859,21994,4593
842,4857,4064,520
843,105,6844,3901
844,18281,18733,941
845,13220,5498,1063
846,4914,3170,938
847,7830,15503,282
848,5720,3261,826
849,1392,3484,41
850,145,1172,49
851,2219,6530,724
852,7331,6238,617
853,1135,5136,0
854,1619,8943,2137
855,2987,7949,1037
856,4064,20757,1098
857,835,5840,1242
858,6376,20711,5421
859,15063,7292,1848
860,7450,6605,644
861,1186,4638,630
862,4869,5846,1097
863,2759,2647,63
864,1832,4612,2039
865,387,3479,552
866,2013,11436,2407
867,1140,971,1315
868,4662,12163,2637
869,4223,20994,3810
870,9788,7102,1446
871,14513,10340,1740
872,4961,3158,887
873,3333,3662,235
874,3524,2624,408
875,3393,5482,634
876,929,3430,278
877,1252,3110,827
878,615,1439,263
879,1143,2771,509
880,1623,2708,426
881,2147,6026,573
882,1923,7353,560
883,770,6311,1593
884,2153,6184,1640
885,4241,7320,488
886,3956,5582,445
887,3230,9573,2556
888,4883,6592,2790
889,6344,5301,2405
890,913,2510,328
891,16895,17363,4855
892,7460,19630,5637
893,6914,7432,1282
894,1819,7560,946
895,2947,13696,2745
896,4052,8588,1226
897,245,512,125
898,3804,7766,1605
899,1703,7237,2176
900,2157,2974,947
901,144,4341,220
902,615,13057,2022
903,121,6228,778
904,560,6680,1892
905,1735,4887,362
906,7356,5614,92
907,4722,11367,1224
908,33594,22222,3747
909,2404,4268,906
910,2151,5756,657
911,1706,5410,1229
912,4185,3603,1107
913,3893,4992,1089
914,4436,2798,1043
915,5833,6177,1478
916,5248,6082,1934
917,1269,17321,3311
918,3527,4379,107
919,7247,5342,386
920,19724,5262,456
921,26986,8880,1261
922,1359,3287,246
923,6313,5235,833
924,20136,6758,1085
925,3204,4996,8043
926,1479,6206,542
927,7985,23254,16109
928,501,1571,22
929,8634,5361,3234
930,1002,2783,29
931,2420,5988,308
932,11311,19231,2839
933,2696,6832,2035
934,1200,3418,60
935,2253,6359,1557
936,2509,6361,658
937,1810,6499,1879
938,5928,5941,3296
939,7963,10803,3195
940,3701,7062,572
941,880,2616,63
942,19886,14861,254
943,3748,8416,728
944,6091,12621,1211
945,11451,15052,1706
946,36444,22827,7211
947,6325,4375,601
948,5460,6037,609
949,8229,10276,1531
950,13142,15863,2579
951,7027,7038,2252
952,2224,2648,237
953,4979,11446,2898
954,1519,2050,782
955,1878,1759,701
956,2353,9092,1885
957,4132,19128,16555
958,5995,2520,236
959,1975,2688,93
960,26157,12158,1723
961,11051,14692,1974
962,10350,4577,958
963,2971,5677,841
964,13198,7690,1723
965,7017,10667,2194
966,6686,14272,2657
